frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto,target
3.5e-05,3.5e-05,1696474121.201165,1.0,106.051916,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48775,16,54,54,954,105,0.002648,3.5e-05,0,513,0x37ec,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.003493,1.003493,1696474122.204658,1.0,107.055409,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43581,1883,2,74,74,955,106,1.0,0.0,0,64240,0xf60d,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000272,0.000272,1696474122.20493,1.0,107.055681,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43581,18,66,66,956,106,1.0,0.000272,0,65535,0xca8e,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002565,0.002565,1696474122.207495,1.0,107.058246,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43581,1883,16,54,54,957,106,0.002837,0.002565,0,502,0x096c,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474122.207495,1.0,107.058246,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43581,1883,24,93,93,958,106,0.002837,0.0,39,502,0x0b74,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,37.0,1.0,1.0,1.0,extendnet,9.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000465,0.000465,1696474122.20796,1.0,107.058711,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43581,24,59,59,959,106,0.002837,0.000465,5,513,0xe8a2,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
7.6e-05,7.6e-05,1696474122.208036,1.0,107.058787,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43581,17,54,54,960,106,1.0,7.6e-05,0,513,0x0934,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002359,0.002359,1696474122.210395,1.0,107.061146,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43581,1883,16,54,54,961,106,0.002837,0.002359,0,502,0x0940,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474122.210395,1.0,107.061146,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43581,1883,17,54,54,962,106,0.002837,0.0,0,502,0x093e,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
4.3e-05,4.3e-05,1696474122.210438,1.0,107.061189,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43581,16,54,54,963,106,0.002837,4.3e-05,0,513,0x0933,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.00303,1.00303,1696474123.213468,1.0,108.064219,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55851,1883,2,74,74,964,107,1.0,0.0,0,64240,0xd78f,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
9.7e-05,9.7e-05,1696474123.213565,1.0,108.064316,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55851,18,66,66,965,107,1.0,9.7e-05,0,65535,0x2ce1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.004603,0.004603,1696474123.218168,1.0,108.068919,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55851,1883,16,54,54,966,107,0.0047,0.004603,0,502,0x6bbe,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000505,0.000505,1696474123.218673,1.0,108.069424,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55851,1883,24,92,92,967,107,0.0047,0.000505,38,502,0xdcac,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,36.0,1.0,1.0,1.0,ironport,8.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.00031,0.00031,1696474123.218983,1.0,108.069734,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55851,24,59,59,968,107,0.0047,0.00031,5,513,0x4af6,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
6.6e-05,6.6e-05,1696474123.219049,1.0,108.0698,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55851,17,54,54,969,107,1.0,6.6e-05,0,513,0x6b87,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002485,0.002485,1696474123.221534,1.0,108.072285,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55851,1883,16,54,54,970,107,0.0047,0.002485,0,502,0x6b93,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474123.221534,1.0,108.072285,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55851,1883,17,54,54,971,107,0.0047,0.0,0,502,0x6b91,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000148,0.000148,1696474123.221682,1.0,108.072433,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55851,16,54,54,972,107,0.0047,0.000148,0,513,0x6b86,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.00332,1.00332,1696474124.225002,1.0,109.075753,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53043,1883,2,74,74,973,108,1.0,0.0,0,64240,0x5bf9,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000125,0.000125,1696474124.225127,1.0,109.075878,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53043,18,66,66,974,108,1.0,0.000125,0,65535,0xb65b,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002565,0.002565,1696474124.227692,1.0,109.078443,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53043,1883,16,54,54,975,108,0.00269,0.002565,0,502,0xf538,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474124.227692,1.0,109.078443,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53043,1883,24,86,86,976,108,0.00269,0.0,32,502,0xb58d,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,30.0,1.0,1.0,1.0,lp,2.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000435,0.000435,1696474124.228127,1.0,109.078878,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53043,24,59,59,977,108,0.00269,0.000435,5,513,0xd476,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
7.1e-05,7.1e-05,1696474124.228198,1.0,109.078949,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53043,17,54,54,978,108,1.0,7.1e-05,0,513,0xf507,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002255,0.002255,1696474124.230453,1.0,109.081204,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53043,1883,16,54,54,979,108,0.00269,0.002255,0,502,0xf513,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474124.230453,1.0,109.081204,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53043,1883,17,54,54,980,108,0.00269,0.0,0,502,0xf511,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
3.5e-05,3.5e-05,1696474124.230488,1.0,109.081239,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53043,16,54,54,981,108,0.00269,3.5e-05,0,513,0xf506,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.003645,1.003645,1696474125.234133,1.0,110.084884,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34799,1883,2,74,74,982,109,1.0,0.0,0,64240,0x8652,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
8e-05,8e-05,1696474125.234213,1.0,110.084964,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,34799,18,66,66,983,109,1.0,8e-05,0,65535,0xb065,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.006263,0.006263,1696474125.240476,1.0,110.091227,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34799,1883,16,54,54,984,109,0.006343,0.006263,0,502,0xef42,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474125.240476,1.0,110.091227,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34799,1883,24,88,88,985,109,0.006343,0.0,34,502,0xb99f,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,32.0,1.0,1.0,1.0,1111,4.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000628,0.000628,1696474125.241104,1.0,110.091855,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,34799,24,59,59,986,109,0.006343,0.000628,5,513,0xce7e,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
9.9e-05,9.9e-05,1696474125.241203,1.0,110.091954,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,34799,17,54,54,987,109,1.0,9.9e-05,0,513,0xef0f,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.004582,0.004582,1696474125.245785,1.0,110.096536,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34799,1883,16,54,54,988,109,0.006343,0.004582,0,502,0xef1b,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474125.245785,1.0,110.096536,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,34799,1883,17,54,54,989,109,0.006343,0.0,0,502,0xef19,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000104,0.000104,1696474125.245889,1.0,110.09664,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,34799,16,54,54,990,109,0.006343,0.000104,0,513,0xef0e,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.001364,1.001364,1696474126.247253,1.0,111.098004,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41881,1883,2,74,74,991,110,1.0,0.0,0,64240,0xa6ba,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000103,0.000103,1696474126.247356,1.0,111.098107,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41881,18,66,66,992,110,1.0,0.000103,0,65535,0x064c,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002492,0.002492,1696474126.249848,1.0,111.100599,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41881,1883,16,54,54,993,110,0.002595,0.002492,0,502,0x4529,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.00019,0.00019,1696474126.250038,1.0,111.100789,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41881,1883,24,88,88,994,110,0.002595,0.00019,34,502,0xce53,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,32.0,1.0,1.0,1.0,PASS,4.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000342,0.000342,1696474126.25038,1.0,111.101131,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41881,24,59,59,995,110,0.002595,0.000342,5,513,0x2465,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
8.3e-05,8.3e-05,1696474126.250463,1.0,111.101214,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41881,17,54,54,996,110,1.0,8.3e-05,0,513,0x44f6,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002786,0.002786,1696474126.253249,1.0,111.104,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41881,1883,16,54,54,997,110,0.002595,0.002786,0,502,0x4502,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474126.253249,1.0,111.104,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41881,1883,17,54,54,998,110,0.002595,0.0,0,502,0x4500,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
8.9e-05,8.9e-05,1696474126.253338,1.0,111.104089,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41881,16,54,54,999,110,0.002595,8.9e-05,0,513,0x44f5,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.002875,1.002875,1696474127.256213,1.0,112.106964,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59519,1883,2,74,74,1000,111,1.0,0.0,0,64240,0xb9c0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000184,0.000184,1696474127.256397,1.0,112.107148,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59519,18,66,66,1001,111,1.0,0.000184,0,65535,0x8561,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002973,0.002973,1696474127.25937,1.0,112.110121,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59519,1883,16,54,54,1002,111,0.003157,0.002973,0,502,0xc43e,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474127.25937,1.0,112.110121,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59519,1883,24,86,86,1003,111,0.003157,0.0,32,502,0x7e94,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,30.0,1.0,1.0,1.0,ro,2.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000505,0.000505,1696474127.259875,1.0,112.110626,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59519,24,59,59,1004,111,0.003157,0.000505,5,513,0xa37c,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
